,Incident Day of Week,Incident Category,Intersection,Latitude,Longitude
3573,Friday,Larceny Theft,22ND ST \ GUERRERO ST,37.755169793091,-122.4231810012334
3574,Thursday,Missing Person,26TH ST \ GUERRERO ST,37.74877289682655,-122.42257106316357
3575,Thursday,Larceny Theft,22ND ST \ GUERRERO ST,37.755169793091,-122.4231810012334
3576,Friday,Larceny Theft,23RD ST \ GUERRERO ST,37.75356917984707,-122.42302846551908
3577,Monday,Larceny Theft,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
3578,Tuesday,Assault,23RD ST \ GUERRERO ST,37.75356917984707,-122.42302846551908
3579,Friday,Other Offenses,LIBERTY ST \ GUERRERO ST,37.75757006215989,-122.42336725813213
3580,Friday,Burglary,SAN JOSE AVE \ 28TH ST \ GUERRERO ST,37.7455788126339,-122.42221829226034
3581,Sunday,Other Miscellaneous,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3582,Thursday,Forgery And Counterfeiting,LIBERTY ST \ GUERRERO ST,37.75756490811037,-122.4234525179395
3583,Monday,Lost Property,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3584,Tuesday,Larceny Theft,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3585,Thursday,Weapons Offense,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3586,Wednesday,Non-Criminal,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3587,Friday,Larceny Theft,26TH ST \ GUERRERO ST,37.74877289682655,-122.42257106316357
3588,Saturday,Non-Criminal,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3589,Wednesday,Weapons Offense,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
3590,Thursday,Suspicious Occ,22ND ST \ GUERRERO ST,37.755169793091,-122.4231810012334
3591,Thursday,Assault,23RD ST \ GUERRERO ST,37.75356917984707,-122.42302846551908
3592,Tuesday,Non-Criminal,GUERRERO ST \ BROSNAN ST,37.768629313657044,-122.42442416173678
3593,Thursday,Other Miscellaneous,23RD ST \ GUERRERO ST,37.75356917984707,-122.42302846551908
3594,Monday,Recovered Vehicle,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
3595,Monday,Larceny Theft,HILL ST \ GUERRERO ST,37.755970966730814,-122.42321453596978
3596,Friday,Drug Offense,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3597,Friday,Burglary,21ST ST \ GUERRERO ST,37.756768780060355,-122.42333060702008
3598,Saturday,Burglary,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
3599,Monday,Malicious Mischief,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3600,Thursday,Motor Vehicle Theft,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
3601,Tuesday,Larceny Theft,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3602,Monday,Lost Property,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3603,Tuesday,Larceny Theft,LIBERTY ST \ GUERRERO ST,37.75757006215989,-122.42336725813213
3604,Tuesday,Larceny Theft,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3605,Friday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
3606,Friday,Larceny Theft,GUERRERO ST \ CAMP ST,37.763965996140094,-122.42398155607306
3607,Thursday,Non-Criminal,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
3608,Saturday,Assault,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
3609,Saturday,Motor Vehicle Theft,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
3610,Tuesday,Malicious Mischief,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
3611,Saturday,Motor Vehicle Theft,GUERRERO ST \ CAMP ST,37.763965996140094,-122.42398155607306
3612,Thursday,Larceny Theft,GUERRERO ST \ CAMP ST,37.763965996140094,-122.42398155607306
3613,Monday,Fraud,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
3614,Sunday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
3615,Saturday,Assault,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3616,Saturday,Larceny Theft,HILL ST \ GUERRERO ST,37.755970966730814,-122.42321453596978
3617,Friday,Burglary,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
3618,Sunday,Suspicious Occ,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3619,Monday,Malicious Mischief,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
3620,Thursday,Fraud,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3621,Wednesday,Burglary,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
3622,Wednesday,Fraud,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
3623,Sunday,Assault,ELIZABETH ST \ GUERRERO ST,37.752777617803204,-122.42290957373044
3624,Friday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
3625,Friday,Larceny Theft,GUERRERO ST \ CESAR CHAVEZ ST,37.74801344882507,-122.42248736491136
3626,Monday,Larceny Theft,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
3627,Thursday,Non-Criminal,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3628,Sunday,Larceny Theft,26TH ST \ GUERRERO ST,37.74877289682655,-122.42257106316357
3629,Tuesday,Warrant,LIBERTY ST \ GUERRERO ST,37.75757006215989,-122.42336725813213
3630,Tuesday,Recovered Vehicle,ELIZABETH ST \ GUERRERO ST,37.752777617803204,-122.42290957373044
3631,Thursday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
3632,Monday,Burglary,21ST ST \ GUERRERO ST,37.756768780060355,-122.42333060702008
3633,Saturday,Larceny Theft,GUERRERO ST \ CAMP ST,37.763965996140094,-122.42398155607306
3634,Wednesday,Malicious Mischief,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3635,Monday,Burglary,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
3636,Tuesday,Larceny Theft,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
3637,Sunday,Motor Vehicle Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3638,Saturday,Traffic Violation Arrest,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
3639,Wednesday,Malicious Mischief,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
3640,Sunday,Other Miscellaneous,GUERRERO ST \ CESAR CHAVEZ ST,37.74801344882507,-122.42248736491136
3641,Friday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
3642,Thursday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
3643,Friday,Malicious Mischief,21ST ST \ GUERRERO ST,37.756768780060355,-122.42333060702008
3644,Friday,Other Miscellaneous,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3645,Sunday,Larceny Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3646,Tuesday,Lost Property,21ST ST \ GUERRERO ST,37.756768780060355,-122.42333060702008
3647,Sunday,Burglary,26TH ST \ GUERRERO ST,37.74877289682655,-122.42257106316357
3648,Tuesday,Larceny Theft,GUERRERO ST \ BROSNAN ST,37.768629313657044,-122.42442416173678
3649,Monday,Case Closure,21ST ST \ GUERRERO ST,37.756768780060355,-122.42333060702008
3650,Tuesday,Recovered Vehicle,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3651,Wednesday,Other Miscellaneous,27TH ST \ GUERRERO ST,37.74717191411707,-122.42238353723677
3652,Friday,Motor Vehicle Theft,LIBERTY ST \ GUERRERO ST,37.75757006215989,-122.42336725813213
3653,Friday,Miscellaneous Investigation,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3654,Monday,Burglary,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
3655,Tuesday,Other Miscellaneous,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
3656,Wednesday,Miscellaneous Investigation,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
3657,Tuesday,Non-Criminal,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3658,Monday,Larceny Theft,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
3659,Sunday,Motor Vehicle Theft,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
3660,Friday,Traffic Violation Arrest,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
3661,Wednesday,Malicious Mischief,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
3662,Friday,Burglary,GUERRERO ST \ CAMP ST,37.763965996140094,-122.42398155607306
3663,Tuesday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3664,Saturday,Larceny Theft,27TH ST \ GUERRERO ST,37.74717191411707,-122.42238353723677
3665,Tuesday,Motor Vehicle Theft,LIBERTY ST \ GUERRERO ST,37.75757006215989,-122.42336725813213
3666,Tuesday,Larceny Theft,27TH ST \ GUERRERO ST,37.74717191411707,-122.42238353723677
3667,Sunday,Sex Offense,GUERRERO ST \ CESAR CHAVEZ ST,37.74801344882507,-122.42248736491136
3668,Sunday,Burglary,HILL ST \ GUERRERO ST,37.755970966730814,-122.42321453596978
3669,Thursday,Lost Property,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3670,Wednesday,Civil Sidewalks,GUERRERO ST \ CAMP ST,37.763965996140094,-122.42398155607306
3671,Thursday,Larceny Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3672,Wednesday,Larceny Theft,GUERRERO ST \ CAMP ST,37.763965996140094,-122.42398155607306
3673,Wednesday,Assault,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
3674,Saturday,Traffic Violation Arrest,GUERRERO ST \ CAMP ST,37.763965996140094,-122.42398155607306
3675,Saturday,Other Miscellaneous,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
3676,Monday,Other Miscellaneous,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3677,Monday,Larceny Theft,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3678,Saturday,Robbery,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
3679,Tuesday,Larceny Theft,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3680,Sunday,Non-Criminal,GUERRERO ST \ CLINTON PARK,37.7691336641169,-122.42457075937115
3681,Friday,Burglary,21ST ST \ GUERRERO ST,37.756768780060355,-122.42333060702008
3682,Tuesday,Other Miscellaneous,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
3683,Wednesday,Fraud,27TH ST \ GUERRERO ST,37.74717191411707,-122.42238353723677
3684,Sunday,Suspicious Occ,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
3685,Tuesday,Larceny Theft,GUERRERO ST \ BROSNAN ST,37.768629313657044,-122.42442416173678
3686,Sunday,Non-Criminal,ELIZABETH ST \ GUERRERO ST,37.752777617803204,-122.42290957373044
3687,Saturday,Larceny Theft,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
3688,Thursday,Larceny Theft,CLINTON PARK \ GUERRERO ST,37.76914818040552,-122.4244750185801
3689,Wednesday,Non-Criminal,ELIZABETH ST \ GUERRERO ST,37.752777617803204,-122.42290957373044
3690,Saturday,Larceny Theft,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
3691,Saturday,Stolen Property,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
3692,Saturday,Non-Criminal,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3693,Monday,Larceny Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3694,Monday,Larceny Theft,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
3695,Monday,Missing Person,26TH ST \ GUERRERO ST,37.74877289682655,-122.42257106316357
3696,Wednesday,Suspicious,SAN JOSE AVE \ 28TH ST \ GUERRERO ST,37.7455788126339,-122.42221829226034
3697,Tuesday,Lost Property,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3698,Friday,Fraud,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3699,Monday,Recovered Vehicle,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
3700,Friday,Larceny Theft,HILL ST \ GUERRERO ST,37.755970966730814,-122.42321453596978
3701,Saturday,Robbery,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3702,Tuesday,Forgery And Counterfeiting,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3703,Monday,Miscellaneous Investigation,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3704,Wednesday,Miscellaneous Investigation,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
3705,Saturday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3706,Thursday,Forgery And Counterfeiting,26TH ST \ GUERRERO ST,37.74877289682655,-122.42257106316357
3707,Monday,Warrant,24TH ST \ GUERRERO ST,37.75197162434785,-122.4228788338116
3708,Saturday,Larceny Theft,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
3709,Sunday,Warrant,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3710,Monday,Larceny Theft,GUERRERO ST \ CUMBERLAND ST,37.759164226885794,-122.42361294279785
3711,Monday,Larceny Theft,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3712,Sunday,Larceny Theft,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
3713,Thursday,Non-Criminal,ELIZABETH ST \ GUERRERO ST,37.752777617803204,-122.42290957373044
3714,Tuesday,Larceny Theft,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3715,Sunday,Other Miscellaneous,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
3716,Thursday,Disorderly Conduct,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3717,Thursday,Fraud,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3718,Friday,Sex Offense,22ND ST \ GUERRERO ST,37.755169793091,-122.4231810012334
3719,Saturday,Malicious Mischief,21ST ST \ GUERRERO ST,37.756768780060355,-122.42333060702008
3720,Thursday,Larceny Theft,27TH ST \ GUERRERO ST,37.74717191411707,-122.42238353723677
3721,Wednesday,Traffic Violation Arrest,27TH ST \ GUERRERO ST,37.74717191411707,-122.42238353723677
3722,Monday,Motor Vehicle Theft,23RD ST \ GUERRERO ST,37.75356917984707,-122.42302846551908
3723,Sunday,Non-Criminal,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3724,Thursday,Miscellaneous Investigation,ELIZABETH ST \ GUERRERO ST,37.752777617803204,-122.42290957373044
3725,Thursday,Warrant,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3726,Saturday,Larceny Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
3727,Saturday,Lost Property,24TH ST \ GUERRERO ST,37.75197162434785,-122.4228788338116
3728,Saturday,Larceny Theft,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3729,Tuesday,Malicious Mischief,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3730,Tuesday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3731,Wednesday,Malicious Mischief,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3732,Monday,Traffic Violation Arrest,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3733,Sunday,Missing Person,26TH ST \ GUERRERO ST,37.74877289682655,-122.42257106316357
3734,Monday,Larceny Theft,27TH ST \ GUERRERO ST,37.74717191411707,-122.42238353723677
3735,Saturday,Disorderly Conduct,23RD ST \ GUERRERO ST,37.75356917984707,-122.42302846551908
3736,Saturday,Larceny Theft,CLINTON PARK \ GUERRERO ST,37.76914818040552,-122.4244750185801
3737,Friday,Traffic Violation Arrest,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3738,Monday,Larceny Theft,GUERRERO ST \ CLINTON PARK,37.7691336641169,-122.42457075937115
3739,Thursday,Other Miscellaneous,23RD ST \ GUERRERO ST,37.75356917984707,-122.42302846551908
3740,Friday,Larceny Theft,GUERRERO ST \ DORLAND ST,37.76234101171303,-122.4239265643018
3741,Sunday,Motor Vehicle Theft,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3742,Monday,Recovered Vehicle,GUERRERO ST \ CESAR CHAVEZ ST,37.74801344882507,-122.42248736491136
3743,Saturday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3744,Tuesday,Larceny Theft,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
3745,Thursday,Lost Property,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3746,Monday,Larceny Theft,GUERRERO ST \ CAMP ST,37.763965996140094,-122.42398155607306
3747,Wednesday,Larceny Theft,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
3748,Saturday,Larceny Theft,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
3749,Monday,Motor Vehicle Theft,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3750,Thursday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3751,Sunday,Disorderly Conduct,GUERRERO ST \ DUBOCE AVE,37.76973469514724,-122.42458109059116
3752,Thursday,Assault,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3753,Wednesday,Missing Person,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3754,Sunday,Malicious Mischief,GUERRERO ST \ BROSNAN ST,37.768629313657044,-122.42442416173678
3755,Monday,Burglary,21ST ST \ GUERRERO ST,37.756768780060355,-122.42333060702008
3756,Saturday,Traffic Violation Arrest,25TH ST \ GUERRERO ST,37.750372239652755,-122.42272561201122
3757,Saturday,Recovered Vehicle,SAN JOSE AVE \ 28TH ST \ GUERRERO ST,37.7455788126339,-122.42221829226034
3758,Sunday,Larceny Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
3759,Wednesday,Missing Person,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3760,Tuesday,Larceny Theft,ELIZABETH ST \ GUERRERO ST,37.752777617803204,-122.42290957373044
3761,Monday,Larceny Theft,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3762,Friday,Recovered Vehicle,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
3763,Wednesday,Other Miscellaneous,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
3764,Saturday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
3765,Saturday,Lost Property,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3766,Saturday,Larceny Theft,22ND ST \ GUERRERO ST,37.755169793091,-122.4231810012334
3767,Friday,Warrant,GUERRERO ST \ CAMP ST,37.763965996140094,-122.42398155607306
3768,Friday,Suspicious Occ,21ST ST \ GUERRERO ST,37.756768780060355,-122.42333060702008
3769,Friday,Malicious Mischief,23RD ST \ GUERRERO ST,37.75356917984707,-122.42302846551908
3770,Tuesday,Burglary,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
3771,Wednesday,Burglary,23RD ST \ GUERRERO ST,37.75356917984707,-122.42302846551908
3772,Thursday,Larceny Theft,GUERRERO ST \ LAGUNA ST \ MARKET ST,37.770747744629546,-122.42485259980008
3773,Thursday,Other Miscellaneous,SAN JOSE AVE \ 28TH ST \ GUERRERO ST,37.7455788126339,-122.42221829226034
3774,Tuesday,Suspicious Occ,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3775,Monday,Non-Criminal,18TH ST \ GUERRERO ST,37.76156567221035,-122.42380067197969
3776,Wednesday,Suspicious Occ,GUERRERO ST \ ALVARADO ST,37.754375197396186,-122.42306213798885
3777,Tuesday,Traffic Violation Arrest,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
3778,Friday,Other Miscellaneous,20TH ST \ GUERRERO ST,37.75836454766479,-122.423488532466
3779,Saturday,Larceny Theft,CLINTON PARK \ GUERRERO ST,37.76914818040552,-122.4244750185801
3780,Friday,Motor Vehicle Theft,SAN JOSE AVE \ 28TH ST \ GUERRERO ST,37.7455788126339,-122.42221829226034
3781,Wednesday,Non-Criminal,ELIZABETH ST \ GUERRERO ST,37.752777617803204,-122.42290957373044
3782,Monday,Larceny Theft,HILL ST \ GUERRERO ST,37.755970966730814,-122.42321453596978
3783,Tuesday,Larceny Theft,HILL ST \ GUERRERO ST,37.755970966730814,-122.42321453596978
3784,Wednesday,Suspicious Occ,22ND ST \ GUERRERO ST,37.755169793091,-122.4231810012334
3785,Monday,Traffic Violation Arrest,24TH ST \ GUERRERO ST,37.75197162434785,-122.4228788338116
3786,Saturday,Non-Criminal,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3787,Sunday,Burglary,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3788,Saturday,Other Miscellaneous,GUERRERO ST \ 14TH ST,37.76800642408289,-122.42441169103962
3789,Monday,Larceny Theft,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
3790,Wednesday,Fraud,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3791,Friday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3792,Friday,Larceny Theft,16TH ST \ GUERRERO ST,37.76478345128393,-122.42410268505228
3793,Monday,Malicious Mischief,19TH ST \ GUERRERO ST,37.75996737508222,-122.42364130874256
3794,Sunday,Motor Vehicle Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
3795,Sunday,Traffic Violation Arrest,GUERRERO ST \ CESAR CHAVEZ ST,37.74801344882507,-122.42248736491136
3796,Sunday,Suspicious Occ,GUERRERO ST \ CESAR CHAVEZ ST,37.74801344882507,-122.42248736491136
3797,Saturday,Larceny Theft,17TH ST \ GUERRERO ST,37.76316782362078,-122.42395924405315
3798,Wednesday,Other Miscellaneous,21ST ST \ GUERRERO ST,37.756768780060355,-122.42333060702008
3799,Wednesday,Larceny Theft,15TH ST \ GUERRERO ST,37.76640576627656,-122.42425811457072
